metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
pop-share,state,IN-S13,2011,muslim,2.4748,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S14,2011,muslim,8.3982,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S15,2011,muslim,1.3518,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S16,2011,muslim,8.6023,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S17,2011,muslim,4.3951,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S18,2011,muslim,34.2226,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S19,2011,muslim,27.0113,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S20,2011,muslim,14.5325,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S21,2011,muslim,2.172,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S22,2011,muslim,2.016,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S23,2011,muslim,6.5743,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S24,2011,muslim,9.6737,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S25,2011,muslim,7.9249,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S26,2011,muslim,3.7596,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S27,2011,muslim,11.5428,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S28,2011,muslim,9.5558,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S29,2011,muslim,12.9193,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S30,2011,muslim,8.3346,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S31,2011,muslim,96.58,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S32,2011,muslim,26.5625,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S33,2011,muslim,5.8623,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S34,2011,muslim,6.0544,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S35,2011,muslim,8.5167,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v1.0.0-20260527T175252Z,Muslim share of total population (all residences combined).,false
