metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
women-anemia,national,IN,2015,christian,47.5,women_age_15_49_tested,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-4 Table 10.21.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2015.",true
women-anemia,national,IN,2015,sikh,52.0,women_age_15_49_tested,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-4 Table 10.21.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2015.",true
women-anemia,national,IN,2015,buddhist,51.6,women_age_15_49_tested,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-4 Table 10.21.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2015.",true
women-anemia,national,IN,2005,hindu,55.9,women_age_15_49_tested,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-3 Table 10.24.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2005.",true
women-anemia,national,IN,2005,muslim,54.7,women_age_15_49_tested,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-3 Table 10.24.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2005.",true
women-anemia,national,IN,2005,christian,50.3,women_age_15_49_tested,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-3 Table 10.24.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2005.",true
women-anemia,national,IN,2005,sikh,39.2,women_age_15_49_tested,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-3 Table 10.24.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2005.",true
women-anemia,national,IN,2005,buddhist,52.5,women_age_15_49_tested,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-3 Table 10.24.1, any anaemia in women 15-49 by religion. Cross-round comparability limited (method/cut-offs), methodology break. Year=2005.",true
women-anemia,national,IN,1998,hindu,52.4,ever_married_women_age_15_49_tested,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-2 Table 7.6, any anaemia: EVER-MARRIED women only (universe break vs all-women in later rounds), plus the cross-round method break. Year=1998.",true
women-anemia,national,IN,1998,muslim,49.6,ever_married_women_age_15_49_tested,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-2 Table 7.6, any anaemia: EVER-MARRIED women only (universe break vs all-women in later rounds), plus the cross-round method break. Year=1998.",true
women-anemia,national,IN,1998,christian,47.1,ever_married_women_age_15_49_tested,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-2 Table 7.6, any anaemia: EVER-MARRIED women only (universe break vs all-women in later rounds), plus the cross-round method break. Year=1998.",true
women-anemia,national,IN,1998,sikh,39.6,ever_married_women_age_15_49_tested,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-2 Table 7.6, any anaemia: EVER-MARRIED women only (universe break vs all-women in later rounds), plus the cross-round method break. Year=1998.",true
women-anemia,national,IN,1998,buddhist,48.6,ever_married_women_age_15_49_tested,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-women-anemia-v1.0.0-20260614T073902Z,"NFHS-2 Table 7.6, any anaemia: EVER-MARRIED women only (universe break vs all-women in later rounds), plus the cross-round method break. Year=1998.",true
