metric_id,geography_level,geography_code,year,religion,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
hospital-oop-spend,national,IN,2017,sikh,rural,27173,per_hospitalisation_case,905,,,nss75-health,sources/nss75-health/PROVENANCE-note.md,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 75th round Sch 25.0 (Household Social Consumption: Health, July 2017 - June 2018) unit-level microdata, MoSPI's original fixed-width TXT distribution (the NADA copy is a proprietary binary; provenance in sources/nss75-health/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural, weighted by the official multiplier (sub-sample-combined rule). OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer. The estimator reproduces all nine published cells of NSS Report 586 Statement 3.15 (gross medical expenditure by hospital type and sector) within 0.01% and the Statement 3.19 reimbursement shares (rural 4.4%, urban 16.8%) exactly; the report publishes no by-religion expenditure table. Values are nominal rupees of 2017-18. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2017,sikh,urban,25937,per_hospitalisation_case,538,,,nss75-health,sources/nss75-health/PROVENANCE-note.md,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 75th round Sch 25.0 (Household Social Consumption: Health, July 2017 - June 2018) unit-level microdata, MoSPI's original fixed-width TXT distribution (the NADA copy is a proprietary binary; provenance in sources/nss75-health/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, urban, weighted by the official multiplier (sub-sample-combined rule). OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer. The estimator reproduces all nine published cells of NSS Report 586 Statement 3.15 (gross medical expenditure by hospital type and sector) within 0.01% and the Statement 3.19 reimbursement shares (rural 4.4%, urban 16.8%) exactly; the report publishes no by-religion expenditure table. Values are nominal rupees of 2017-18. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2017,all,all,18088,per_hospitalisation_case,66239,,,nss75-health,sources/nss75-health/PROVENANCE-note.md,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 75th round Sch 25.0 (Household Social Consumption: Health, July 2017 - June 2018) unit-level microdata, MoSPI's original fixed-width TXT distribution (the NADA copy is a proprietary binary; provenance in sources/nss75-health/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural+urban, weighted by the official multiplier (sub-sample-combined rule). OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer. The estimator reproduces all nine published cells of NSS Report 586 Statement 3.15 (gross medical expenditure by hospital type and sector) within 0.01% and the Statement 3.19 reimbursement shares (rural 4.4%, urban 16.8%) exactly; the report publishes no by-religion expenditure table. Values are nominal rupees of 2017-18. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2017,all,rural,15937,per_hospitalisation_case,36862,,,nss75-health,sources/nss75-health/PROVENANCE-note.md,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 75th round Sch 25.0 (Household Social Consumption: Health, July 2017 - June 2018) unit-level microdata, MoSPI's original fixed-width TXT distribution (the NADA copy is a proprietary binary; provenance in sources/nss75-health/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural, weighted by the official multiplier (sub-sample-combined rule). OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer. The estimator reproduces all nine published cells of NSS Report 586 Statement 3.15 (gross medical expenditure by hospital type and sector) within 0.01% and the Statement 3.19 reimbursement shares (rural 4.4%, urban 16.8%) exactly; the report publishes no by-religion expenditure table. Values are nominal rupees of 2017-18. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2017,all,urban,22031,per_hospitalisation_case,29377,,,nss75-health,sources/nss75-health/PROVENANCE-note.md,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 75th round Sch 25.0 (Household Social Consumption: Health, July 2017 - June 2018) unit-level microdata, MoSPI's original fixed-width TXT distribution (the NADA copy is a proprietary binary; provenance in sources/nss75-health/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, urban, weighted by the official multiplier (sub-sample-combined rule). OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer. The estimator reproduces all nine published cells of NSS Report 586 Statement 3.15 (gross medical expenditure by hospital type and sector) within 0.01% and the Statement 3.19 reimbursement shares (rural 4.4%, urban 16.8%) exactly; the report publishes no by-religion expenditure table. Values are nominal rupees of 2017-18. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,muslim,all,30104,per_hospitalisation_case,10852,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural+urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,muslim,rural,29189,per_hospitalisation_case,5060,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,muslim,urban,31423,per_hospitalisation_case,5792,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,hindu,all,34323,per_hospitalisation_case,67504,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural+urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,hindu,rural,31588,per_hospitalisation_case,37114,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,hindu,urban,39468,per_hospitalisation_case,30390,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,christian,all,38391,per_hospitalisation_case,4993,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural+urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,christian,rural,34281,per_hospitalisation_case,2586,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,christian,urban,45115,per_hospitalisation_case,2407,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,sikh,all,39036,per_hospitalisation_case,1532,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural+urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,sikh,rural,40004,per_hospitalisation_case,937,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, rural, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
hospital-oop-spend,national,IN,2025,sikh,urban,37408,per_hospitalisation_case,595,,,health-2025,sources/nada/health-2025/CSV_data_household_social_consumption_heaith_Jan_Dec25.zip.meta.json,canonicalize-hospital-oop-spend-v1.0.0-20260612T051604Z,"Computed from NSS 80th round Sch 25.0 (Household Social Consumption: Health, January - December 2025) unit-level microdata via the MoSPI NADA CSV distribution (sources/nada/health-2025/): average out-of-pocket medical expenditure per hospitalisation case excluding childbirth during the last 365 days, urban, weighted by the official multiplier. OOPME = medical expenditure (fees, medicines, diagnostics, bed charges, package and other medical items; transport and food excluded) minus the amount reimbursed by insurance or employer - the release's own headline construct; estimating out-of-pocket medical expenses is the survey's stated primary design objective. The estimator reproduces all six published press-note OOPME cells (April 2026: all-India 34,064, rural 31,484, urban 38,688; public 6,631, charitable 39,530, private 50,508) within 0.01%; the publication stops at quintile and state, never religion. Values are nominal rupees of 2025. NSO unit-data rider: religion is self-reported and the survey is stratified for states, not religions, so the split is indicative and no sub-state estimates are made.",false
