metric_id,geography_level,geography_code,year,religion,sex,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
muslim-higher-ed-enrolment,state,IN-S25_26,2021,muslim,all,228,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S27,2021,muslim,all,154515,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S28,2021,muslim,all,56444,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S29,2021,muslim,all,147249,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S30,2021,muslim,all,3084,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S32,2021,muslim,all,187358,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S33,2021,muslim,all,115690,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S34,2021,muslim,all,3270,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S35,2021,muslim,all,609,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S36,2021,muslim,all,121318,students,,,,aishe,sources/aishe/aishe-report-2021-22.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2021-22 Table 15 Muslim Minority enrolment. Year=2021 represents the academic year 2021-22.,false
muslim-higher-ed-enrolment,state,IN-S01,2020,muslim,all,131342,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S02,2020,muslim,all,1176,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S03,2020,muslim,all,16485,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S04,2020,muslim,all,703,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S05,2020,muslim,all,23640,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S06,2020,muslim,all,10445,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S07,2020,muslim,all,21204,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S08,2020,muslim,all,42990,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S09,2020,muslim,all,299311,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S10,2020,muslim,all,153741,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S11,2020,muslim,all,147,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S12,2020,muslim,all,93,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S13,2020,muslim,all,257,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S14,2020,muslim,all,4430,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S15,2020,muslim,all,78,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S16,2020,muslim,all,1347,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S17,2020,muslim,all,2062,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S18,2020,muslim,all,87929,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S19,2020,muslim,all,238170,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S20,2020,muslim,all,34313,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S21,2020,muslim,all,8487,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S22,2020,muslim,all,4693,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S23,2020,muslim,all,41427,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S24,2020,muslim,all,33105,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S25_26,2020,muslim,all,267,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S27,2020,muslim,all,150804,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S28,2020,muslim,all,51651,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S29,2020,muslim,all,138358,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S30,2020,muslim,all,2898,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S31,2020,muslim,all,326,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S32,2020,muslim,all,170929,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S33,2020,muslim,all,114972,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S34,2020,muslim,all,2341,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S35,2020,muslim,all,618,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S36,2020,muslim,all,128954,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
muslim-higher-ed-enrolment,state,IN-S37,2020,muslim,all,2020,students,,,,aishe,sources/aishe/aishe-report-2020-21.pdf,canonicalize-muslim-higher-ed-enrolment-v3.0.0-20260610T083829Z,AISHE 2020-21 Table 15 Muslim Minority enrolment. Year=2020 represents the academic year 2020-21.,false
