metric_id,geography_level,geography_code,year,religion,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
sex-ratio,national,IN,2001,sikh,all,892.7,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,national,IN,2001,buddhist,all,952.6,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,national,IN,2001,jain,all,940.4,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,national,IN,2001,other,all,992.4,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,national,IN,2001,all,all,932.9,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,national,IN,2011,muslim,all,951.3,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,muslim,rural,957.7,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,muslim,urban,941.6,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,hindu,all,939.1,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,hindu,rural,946.6,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,hindu,urban,921.0,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,christian,all,1023.1,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,christian,rural,1007.9,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,christian,urban,1046.2,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,sikh,all,902.8,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,sikh,rural,904.7,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,sikh,urban,898.2,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,buddhist,all,965.3,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,buddhist,rural,959.6,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,buddhist,urban,972.9,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,jain,all,954.2,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,jain,rural,935.1,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,jain,urban,959.1,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,other,all,1008.5,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,other,rural,1008.7,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,other,urban,1006.5,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,all,all,942.7,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,national,IN,2011,all,rural,949.0,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Rural residence (RGI Census 2011 C-15).",false
sex-ratio,national,IN,2011,all,urban,929.0,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Urban residence (RGI Census 2011 C-15).",false
sex-ratio,state,IN-S01,2001,muslim,all,926.9,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2001,hindu,all,824.2,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2001,christian,all,594.2,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2001,sikh,all,808.8,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2001,buddhist,all,941.4,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2001,jain,all,855.6,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2001,other,all,902.0,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2001,all,all,892.2,females_per_1000_males_total_residence_all_ages,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at total residence (all ages, from C-1 population-by-religion). Same all-ages total-residence definition as the 2011 C-15 figure (verified table-invariant: 2011 C-01 reproduces C-15).",false
sex-ratio,state,IN-S01,2011,muslim,all,934.5,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,state,IN-S01,2011,hindu,all,795.0,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,state,IN-S01,2011,christian,all,655.5,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,state,IN-S01,2011,sikh,all,767.1,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,state,IN-S01,2011,buddhist,all,994.7,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,state,IN-S01,2011,jain,all,900.8,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,state,IN-S01,2011,other,all,880.3,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
sex-ratio,state,IN-S01,2011,all,all,888.6,females_per_1000_males_total_residence_all_ages,,,,census-india-2011,sources/census-2011/c-series/c15-religion-by-age-sex.xlsx,canonicalize-sex-ratio-v5.0.1-20260613T191117Z,"Females / Males * 1000 at All ages, Total residence.",false
