metric_id,geography_level,geography_code,year,religion,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
imr,national,IN,2020,buddhist,all,20.99,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 urban/rural IMR by religion (16.2/24.6), weighted to total residence using Census 2011 urban/rural population by religion (3,628,123/4,814,849). Year=2020 = midpoint of the 5-year period preceding NFHS-5 (2014-2020 approx).",false
imr,national,IN,2020,buddhist,urban,16.2,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 urban IMR by religion, as published. Year=2020.",false
imr,national,IN,2020,buddhist,rural,24.6,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 rural IMR by religion, as published. Year=2020.",false
imr,national,IN,2020,other,all,30.61,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 urban/rural IMR by religion (21.9/31.5), weighted to total residence using Census 2011 urban/rural population by religion (738,727/7,199,007). Year=2020 = midpoint of the 5-year period preceding NFHS-5 (2014-2020 approx).",false
imr,national,IN,2020,other,urban,21.9,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 urban IMR by religion, as published. Year=2020.",false
imr,national,IN,2020,other,rural,31.5,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 rural IMR by religion, as published. Year=2020.",false
imr,national,IN,2020,all,all,34.73,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 urban/rural IMR by religion (26.6/38.4), weighted to total residence using Census 2011 urban/rural population by religion (377,106,125/833,748,852). Year=2020 = midpoint of the 5-year period preceding NFHS-5 (2014-2020 approx).",false
imr,national,IN,2020,all,urban,26.6,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 urban IMR by religion, as published. Year=2020.",false
imr,national,IN,2020,all,rural,38.4,live_births,,,,nfhs-5,sources/nfhs-5/reports/india-report-fr375.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-5 Table 7.2 rural IMR by religion, as published. Year=2020.",false
imr,national,IN,2015,hindu,all,41.6,live_births,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-4 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total; not urban/rural-weighted like the NFHS-5 row). Year=2015 = round midpoint.",false
imr,national,IN,2015,muslim,all,40.0,live_births,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-4 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total; not urban/rural-weighted like the NFHS-5 row). Year=2015 = round midpoint.",false
imr,national,IN,2015,christian,all,25.0,live_births,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-4 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total; not urban/rural-weighted like the NFHS-5 row). Year=2015 = round midpoint.",false
imr,national,IN,2015,sikh,all,29.7,live_births,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-4 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total; not urban/rural-weighted like the NFHS-5 row). Year=2015 = round midpoint.",false
imr,national,IN,2015,buddhist,all,30.0,live_births,,,,nfhs-4,sources/nfhs-4/reports/india-report-fr339.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-4 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total; not urban/rural-weighted like the NFHS-5 row). Year=2015 = round midpoint.",false
imr,national,IN,2005,hindu,all,58.5,live_births,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-3 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total). Year=2005 = round midpoint.",false
imr,national,IN,2005,muslim,all,52.4,live_births,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-3 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total). Year=2005 = round midpoint.",false
imr,national,IN,2005,christian,all,41.7,live_births,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-3 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total). Year=2005 = round midpoint.",false
imr,national,IN,2005,sikh,all,45.6,live_births,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-3 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total). Year=2005 = round midpoint.",false
imr,national,IN,2005,buddhist,all,52.8,live_births,,,,nfhs-3,sources/nfhs-3/reports/india-report-frind3.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-3 Table 7.2 TOTAL-residence panel, infant mortality by religion (published total). Year=2005 = round midpoint.",false
imr,national,IN,1998,hindu,all,77.1,live_births,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-2 Table 6.4 TOTAL panel, infant mortality by religion; rates for the 10-year period preceding the survey (~1989-98). Year=1998 = round label.",false
imr,national,IN,1998,muslim,all,58.8,live_births,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-2 Table 6.4 TOTAL panel, infant mortality by religion; rates for the 10-year period preceding the survey (~1989-98). Year=1998 = round label.",false
imr,national,IN,1998,christian,all,49.2,live_births,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-2 Table 6.4 TOTAL panel, infant mortality by religion; rates for the 10-year period preceding the survey (~1989-98). Year=1998 = round label.",false
imr,national,IN,1998,sikh,all,53.3,live_births,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-2 Table 6.4 TOTAL panel, infant mortality by religion; rates for the 10-year period preceding the survey (~1989-98). Year=1998 = round label.",false
imr,national,IN,1998,buddhist,all,53.6,live_births,,,,nfhs-2,sources/nfhs-2/reports/india-report-frind2.pdf,canonicalize-imr-v1.0.0-20260610T012416Z,"NFHS-2 Table 6.4 TOTAL panel, infant mortality by religion; rates for the 10-year period preceding the survey (~1989-98). Year=1998 = round label.",false
