metric_id,geography_level,geography_code,year,religion,sex,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
salaried-share,national,IN,2023,hindu,all,urban,50.0,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,hindu,all,rural,12.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,hindu,male,all,25.3,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,hindu,male,urban,49.4,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,hindu,male,rural,15.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,hindu,female,all,15.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,hindu,female,urban,51.6,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,hindu,female,rural,7.6,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,all,all,27.6,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,all,urban,52.4,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,all,rural,16.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,male,all,28.4,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,male,urban,50.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,male,rural,17.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,female,all,26.3,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,female,urban,55.4,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,christian,female,rural,15.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,all,all,26.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,all,urban,45.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,all,rural,21.4,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,male,all,26.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,male,urban,42.3,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,male,rural,21.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,female,all,26.9,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,female,urban,56.9,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,sikh,female,rural,20.4,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,all,all,21.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,all,urban,47.5,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,all,rural,12.7,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, both sexes. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,male,all,24.9,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,male,urban,46.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,male,rural,15.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, males. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,female,all,15.9,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural+urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,female,urban,49.4,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, urban, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
salaried-share,national,IN,2023,all,female,rural,7.8,all_workers_usual_status_ps_ss,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-salaried-share-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 49 (pages 401-402). Share of workers in 'regular wage/salary' employment, rural, females. Other categories: self-employed, casual labour. Reference period: Jul 2023 - Jun 2024.",false
