metric_id,geography_level,geography_code,year,religion,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
mpce,state,IN-S06,2004,muslim,urban,1105,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S33,2004,muslim,urban,1020,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S21,2004,muslim,urban,785,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S02,2004,muslim,urban,869,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S22,2004,muslim,urban,590,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S03,2004,muslim,urban,811,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.2: state-level urban Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,national,IN,2004,muslim,rural,553,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3 (Rural MPCE by socio-religious category, NSS 61st round 2004-05, current prices). The combined all-India Rs.635 (Muslim) sits between these strata. Rupees are 2004-05 nominal.",false
mpce,national,IN,2004,all,rural,579,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3 (Rural MPCE by socio-religious category, NSS 61st round 2004-05, current prices). The combined all-India Rs.635 (Muslim) sits between these strata. Rupees are 2004-05 nominal.",false
mpce,state,IN-S19,2004,muslim,rural,501,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S32,2004,muslim,rural,968,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S09,2004,muslim,rural,509,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S10,2004,muslim,rural,426,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S18,2004,muslim,rural,511,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S01,2004,muslim,rural,776,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S20,2004,muslim,rural,423,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S29,2004,muslim,rural,532,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S05,2004,muslim,rural,600,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S07,2004,muslim,rural,1696,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S27,2004,muslim,rural,576,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S28,2004,muslim,rural,610,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S24,2004,muslim,rural,668,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S08,2004,muslim,rural,611,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S23,2004,muslim,rural,475,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S06,2004,muslim,rural,605,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S33,2004,muslim,rural,724,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S21,2004,muslim,rural,447,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S02,2004,muslim,rural,798,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S22,2004,muslim,rural,473,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,state,IN-S03,2004,muslim,rural,777,per_person_per_month,,,,sachar-committee-2006,sources/sachar-committee-2006/sachar-comm-report-india-2006.pdf,manual-extract-mpce-sachar-v2.0-20260609,"Sachar Committee (2006) Appendix Table 8.3: state-level rural Muslim MPCE (NSS 61st round 2004-05, current prices). No combined per-state figure is published, so urban and rural are shown as reported. Rupees are 2004-05 nominal.",false
mpce,national,IN,2023,muslim,all,4455,per_person_per_month,31468,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,muslim,urban,5467,per_person_per_month,14954,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,muslim,rural,3874,per_person_per_month,16514,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,hindu,all,4974,per_person_per_month,203216,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,hindu,urban,7064,per_person_per_month,81733,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,hindu,rural,4135,per_person_per_month,121483,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,all,all,4958,per_person_per_month,261953,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,all,urban,6863,per_person_per_month,107596,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,national,IN,2023,all,rural,4149,per_person_per_month,154357,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO; 2.61 lakh households) pulled via the MoSPI NADA API: weighted monthly per capita consumption expenditure (food + consumables & services + durables, 365-day items annualised), cross-classified by religion of the household head. Reproduces the published national MPCE (rural Rs.4,122 / urban Rs.6,996) within ~2%. NSO unit-data rider: religion is self-reported and unverified and the survey is designed for MPCE estimation, so this religion split is indicative and no sub-state estimate is made. MMRP method; 2023-24 nominal rupees (not comparable in level to the 2004-05 URP figure).",true
mpce,state,IN-S01,2023,muslim,urban,5850,per_person_per_month,1293,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO) pulled via the MoSPI NADA API: weighted per-state Muslim MPCE, urban and rural separately. State/UT is the survey's basic stratum, so a state-level religion cross-tab is the finest permitted cut (no sub-state estimates); cells with fewer than 30 sampled Muslim households are suppressed, per NSS small-sample practice. MMRP method; 2023-24 nominal rupees, not level-comparable to the 2004-05 Sachar state figures (URP) retained in this file.",true
mpce,state,IN-S01,2023,muslim,rural,4625,per_person_per_month,1229,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO) pulled via the MoSPI NADA API: weighted per-state Muslim MPCE, urban and rural separately. State/UT is the survey's basic stratum, so a state-level religion cross-tab is the finest permitted cut (no sub-state estimates); cells with fewer than 30 sampled Muslim households are suppressed, per NSS small-sample practice. MMRP method; 2023-24 nominal rupees, not level-comparable to the 2004-05 Sachar state figures (URP) retained in this file.",true
mpce,state,IN-S03,2023,muslim,urban,6461,per_person_per_month,82,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO) pulled via the MoSPI NADA API: weighted per-state Muslim MPCE, urban and rural separately. State/UT is the survey's basic stratum, so a state-level religion cross-tab is the finest permitted cut (no sub-state estimates); cells with fewer than 30 sampled Muslim households are suppressed, per NSS small-sample practice. MMRP method; 2023-24 nominal rupees, not level-comparable to the 2004-05 Sachar state figures (URP) retained in this file.",true
mpce,state,IN-S03,2023,muslim,rural,5144,per_person_per_month,65,,,hces-2023-24,sources/hces-2023-24/HCES_Data_2023-24_Csv.zip,canonicalize-mpce-hces-v1.1-20260610,"Computed from HCES 2023-24 unit-level microdata (NSO) pulled via the MoSPI NADA API: weighted per-state Muslim MPCE, urban and rural separately. State/UT is the survey's basic stratum, so a state-level religion cross-tab is the finest permitted cut (no sub-state estimates); cells with fewer than 30 sampled Muslim households are suppressed, per NSS small-sample practice. MMRP method; 2023-24 nominal rupees, not level-comparable to the 2004-05 Sachar state figures (URP) retained in this file.",true
