metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
undertrial-rate-per-100k,state,IN-S02,2022,hindu,25.58,"population_per_100k (count=1671, pop=6532765)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S02,2022,christian,134.43,"population_per_100k (count=17, pop=12646)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S02,2022,sikh,82.61,"population_per_100k (count=66, pop=79896)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S03,2022,muslim,201.87,"population_per_100k (count=1081, pop=535489)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S03,2022,hindu,66.79,"population_per_100k (count=7132, pop=10678138)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S03,2022,christian,290.61,"population_per_100k (count=1012, pop=348230)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S03,2022,sikh,91.0,"population_per_100k (count=14565, pop=16004754)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S04,2022,muslim,132.17,"population_per_100k (count=68, pop=51447)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S04,2022,hindu,83.28,"population_per_100k (count=710, pop=852574)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S04,2022,christian,103.21,"population_per_100k (count=9, pop=8720)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S04,2022,sikh,31.81,"population_per_100k (count=44, pop=138329)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S05,2022,muslim,95.11,"population_per_100k (count=1338, pop=1406825)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S05,2022,hindu,35.2,"population_per_100k (count=2946, pop=8368636)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S05,2022,christian,105.87,"population_per_100k (count=40, pop=37781)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S05,2022,sikh,155.28,"population_per_100k (count=367, pop=236340)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S06,2022,muslim,134.62,"population_per_100k (count=2398, pop=1781342)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S06,2022,hindu,69.11,"population_per_100k (count=15323, pop=22171128)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S06,2022,christian,135.05,"population_per_100k (count=68, pop=50353)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S06,2022,sikh,117.79,"population_per_100k (count=1465, pop=1243752)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S07,2022,muslim,219.86,"population_per_100k (count=4746, pop=2158684)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S07,2022,hindu,81.6,"population_per_100k (count=11189, pop=13712100)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S07,2022,christian,332.66,"population_per_100k (count=486, pop=146093)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S07,2022,sikh,54.51,"population_per_100k (count=311, pop=570581)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S08,2022,muslim,56.42,"population_per_100k (count=3507, pop=6215377)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S08,2022,hindu,23.29,"population_per_100k (count=14129, pop=60657103)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S08,2022,christian,119.26,"population_per_100k (count=115, pop=96430)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S08,2022,sikh,157.97,"population_per_100k (count=1379, pop=872930)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S09,2022,muslim,67.95,"population_per_100k (count=26149, pop=38483967)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S09,2022,hindu,41.29,"population_per_100k (count=65784, pop=159312654)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S09,2022,christian,63.68,"population_per_100k (count=227, pop=356448)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S09,2022,sikh,137.06,"population_per_100k (count=882, pop=643500)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S10,2022,muslim,42.12,"population_per_100k (count=7396, pop=17557809)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S10,2022,hindu,58.06,"population_per_100k (count=49977, pop=86078686)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S10,2022,christian,38.69,"population_per_100k (count=50, pop=129247)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S10,2022,sikh,395.31,"population_per_100k (count=94, pop=23779)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S11,2022,muslim,121.62,"population_per_100k (count=12, pop=9867)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S11,2022,hindu,45.94,"population_per_100k (count=162, pop=352662)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S11,2022,christian,102.44,"population_per_100k (count=62, pop=60522)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S12,2022,muslim,51.77,"population_per_100k (count=14, pop=27045)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S12,2022,hindu,10.95,"population_per_100k (count=44, pop=401876)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S12,2022,christian,17.91,"population_per_100k (count=75, pop=418732)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S13,2022,muslim,81.69,"population_per_100k (count=40, pop=48963)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S13,2022,hindu,34.67,"population_per_100k (count=60, pop=173054)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S13,2022,christian,11.61,"population_per_100k (count=202, pop=1739651)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S14,2022,muslim,56.29,"population_per_100k (count=135, pop=239836)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S14,2022,hindu,18.78,"population_per_100k (count=222, pop=1181876)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S14,2022,christian,16.96,"population_per_100k (count=200, pop=1179043)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S15,2022,muslim,215.75,"population_per_100k (count=32, pop=14832)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S15,2022,hindu,23.23,"population_per_100k (count=7, pop=30136)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
undertrial-rate-per-100k,state,IN-S15,2022,christian,104.98,"population_per_100k (count=1004, pop=956331)",,,,ncrb-prison,sources/ncrb-prison/psi-2022.pdf,canonicalize-undertrial-rate-per-100k-v1.1.0-20260610T062628Z,"Per-state rate: NCRB PSI 2022 per-state undertrial counts / Census 2011 per-state religious population times 100,000. NCRB 'others' omitted. Maharashtra under-reported religion for ~33k undertrials, so its rate is understated. Small states with few Muslims give volatile rates.",false
