metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
pop-share,national,IN,1981,muslim,11.75,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1981 excludes Assam (not enumerated).",false
pop-share,national,IN,1981,christian,2.44,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1981 excludes Assam (not enumerated).",false
pop-share,national,IN,1981,sikh,1.92,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1981 excludes Assam (not enumerated).",false
pop-share,national,IN,1981,buddhist,0.7,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1981 excludes Assam (not enumerated).",false
pop-share,national,IN,1981,jain,0.47,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1981 excludes Assam (not enumerated).",false
pop-share,national,IN,1991,hindu,81.53,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1991 excludes Jammu & Kashmir (not enumerated).",false
pop-share,national,IN,1991,muslim,12.61,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1991 excludes Jammu & Kashmir (not enumerated).",false
pop-share,national,IN,1991,christian,2.32,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1991 excludes Jammu & Kashmir (not enumerated).",false
pop-share,national,IN,1991,sikh,1.94,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1991 excludes Jammu & Kashmir (not enumerated).",false
pop-share,national,IN,1991,buddhist,0.77,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1991 excludes Jammu & Kashmir (not enumerated).",false
pop-share,national,IN,1991,jain,0.4,all_persons_at_geography_total_residence,,,,census-decadal-religion,(manual entry — see methodology_note),canonicalize-pop-share-v2.0.0-20260529T091946Z,"SECONDARY (manual entry): Census of India decadal religion proportion, cross-checked against primary C-01 at 2001/2011. 1991 excludes Jammu & Kashmir (not enumerated).",false
pop-share,national,IN,2001,hindu,80.456,all_persons_at_geography_total_residence,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2001.",false
pop-share,national,IN,2001,muslim,13.4345,all_persons_at_geography_total_residence,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2001.",false
pop-share,national,IN,2001,christian,2.341,all_persons_at_geography_total_residence,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2001.",false
pop-share,national,IN,2001,sikh,1.8681,all_persons_at_geography_total_residence,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2001.",false
pop-share,national,IN,2001,buddhist,0.7734,all_persons_at_geography_total_residence,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2001.",false
pop-share,national,IN,2001,jain,0.4108,all_persons_at_geography_total_residence,,,,census-india-2001,sources/census-2001/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2001.",false
pop-share,national,IN,2011,hindu,79.7996,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2011.",false
pop-share,national,IN,2011,muslim,14.2251,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2011.",false
pop-share,national,IN,2011,christian,2.2975,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2011.",false
pop-share,national,IN,2011,sikh,1.7205,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2011.",false
pop-share,national,IN,2011,buddhist,0.6973,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2011.",false
pop-share,national,IN,2011,jain,0.3677,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,"Share of total population (all residences combined), primary C-01 2011.",false
pop-share,state,IN-S01,2011,muslim,68.3142,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S02,2011,muslim,2.1834,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S03,2011,muslim,1.9302,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S04,2011,muslim,4.8744,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S05,2011,muslim,13.9479,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S06,2011,muslim,7.0266,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S07,2011,muslim,12.8585,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S08,2011,muslim,9.0671,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S09,2011,muslim,19.2601,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S10,2011,muslim,16.8664,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S11,2011,muslim,1.616,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S12,2011,muslim,1.9545,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S13,2011,muslim,2.4748,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S14,2011,muslim,8.3982,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S15,2011,muslim,1.3518,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S16,2011,muslim,8.6023,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S17,2011,muslim,4.3951,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S18,2011,muslim,34.2226,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S19,2011,muslim,27.0113,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S20,2011,muslim,14.5325,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S21,2011,muslim,2.172,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S22,2011,muslim,2.016,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S23,2011,muslim,6.5743,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S24,2011,muslim,9.6737,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S25,2011,muslim,7.9249,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S26,2011,muslim,3.7596,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S27,2011,muslim,11.5428,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S28,2011,muslim,9.5558,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S29,2011,muslim,12.9193,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S30,2011,muslim,8.3346,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S31,2011,muslim,96.58,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S32,2011,muslim,26.5625,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S33,2011,muslim,5.8623,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S34,2011,muslim,6.0544,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,state,IN-S35,2011,muslim,8.5167,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/c01-population-by-religion.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D001,2011,muslim,94.5921,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D002,2011,muslim,97.6529,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D003,2011,muslim,14.2763,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D004,2011,muslim,76.8732,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D005,2011,muslim,90.4462,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D006,2011,muslim,62.7132,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D007,2011,muslim,10.4202,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D008,2011,muslim,95.1536,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D009,2011,muslim,97.3929,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D010,2011,muslim,95.1904,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D011,2011,muslim,97.692,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D012,2011,muslim,95.4891,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D013,2011,muslim,98.5155,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D014,2011,muslim,97.9895,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D015,2011,muslim,98.4906,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D016,2011,muslim,53.8167,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D017,2011,muslim,70.6756,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D018,2011,muslim,57.7492,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D019,2011,muslim,10.7698,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D020,2011,muslim,49.6636,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D021,2011,muslim,7.0256,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S01-D022,2011,muslim,7.1967,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D023,2011,muslim,6.2524,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D024,2011,muslim,1.311,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D025,2011,muslim,0.2344,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D026,2011,muslim,0.6791,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D027,2011,muslim,0.9462,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D028,2011,muslim,0.816,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D029,2011,muslim,2.739,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D030,2011,muslim,1.8285,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D031,2011,muslim,2.5293,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D032,2011,muslim,6.2687,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D033,2011,muslim,1.4508,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S02-D034,2011,muslim,0.5326,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S03-D035,2011,muslim,1.2038,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
pop-share,district,IN-S03-D036,2011,muslim,1.25,all_persons_at_geography_total_residence,,,,census-india-2011,sources/census-2011/c-series/state-mdds/c01-<state>.xls,canonicalize-pop-share-v2.0.0-20260529T091946Z,Muslim share of total population (all residences combined).,false
