metric_id,geography_level,geography_code,year,religion,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
lit-7plus,state,IN-S01,2011,christian,78.0198,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S01,2011,sikh,90.826,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S01,2011,buddhist,68.7837,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S01,2011,jain,93.4463,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S01,2011,other,45.3767,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S01,2011,all,67.1661,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,muslim,67.5267,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,hindu,83.1289,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,christian,84.1993,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,sikh,87.7832,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,buddhist,79.2519,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,jain,95.2889,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,other,77.3352,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S02,2011,all,82.8188,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,muslim,61.8889,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,hindu,80.0616,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,christian,65.9908,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,sikh,73.6533,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,buddhist,80.3889,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,jain,95.2917,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,other,74.555,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S03,2011,all,75.8525,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,muslim,74.6802,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,hindu,85.1741,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,christian,91.1626,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,sikh,94.6502,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,buddhist,92.5756,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,jain,98.5075,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,other,82.6484,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S04,2011,all,86.0537,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,muslim,63.1922,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,hindu,81.2328,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,christian,88.8945,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,sikh,79.4076,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,buddhist,84.8137,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,jain,96.8489,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,other,69.5652,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S05,2011,all,78.8254,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,muslim,53.3954,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,hindu,77.0947,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,christian,83.8562,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,sikh,75.4213,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,buddhist,81.71,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,jain,95.8896,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,other,81.162,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S06,2011,all,75.5664,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,muslim,75.6048,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,hindu,87.2551,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,christian,94.866,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,sikh,93.9174,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,buddhist,89.3968,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,jain,97.777,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,other,90.5492,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S07,2011,all,86.2246,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,muslim,62.7256,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,hindu,66.0784,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,christian,80.7766,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,sikh,70.1232,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,buddhist,75.7723,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,jain,95.1728,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,other,67.7519,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S08,2011,all,66.1465,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,muslim,58.8404,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,hindu,69.7371,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,christian,73.7693,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,sikh,79.4069,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,buddhist,68.6491,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,jain,94.1443,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,other,71.2062,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S09,2011,all,67.7496,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
lit-7plus,state,IN-S10,2011,muslim,56.3717,population_age_7_plus_excluding_age_not_stated,,,,census-india-2011,sources/census-2011/c-series/c09-education-by-religion.xlsx,canonicalize-lit-7plus-v1.0.0-20260529T015815Z,(Literate - Literate_age_not_stated) / (Total - 0-6 - Age_not_stated) * 100. Matches published Census 2011 literacy definition.,false
