metric_id,geography_level,geography_code,year,religion,sex,residence,value,denominator,sample_size,ci_lower,ci_upper,source_id,source_document,extraction_run,methodology_note,break_flag
wpr-15plus,national,IN,2023,hindu,male,all,76.1,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, males.",false
wpr-15plus,national,IN,2023,hindu,male,urban,71.9,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, males.",false
wpr-15plus,national,IN,2023,hindu,male,rural,78.0,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, males.",false
wpr-15plus,national,IN,2023,hindu,female,all,42.1,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, females.",false
wpr-15plus,national,IN,2023,hindu,female,urban,27.2,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, females.",false
wpr-15plus,national,IN,2023,hindu,female,rural,48.1,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, females.",false
wpr-15plus,national,IN,2023,christian,all,all,59.9,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, both sexes.",false
wpr-15plus,national,IN,2023,christian,all,urban,49.4,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, both sexes.",false
wpr-15plus,national,IN,2023,christian,all,rural,65.9,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, both sexes.",false
wpr-15plus,national,IN,2023,christian,male,all,73.0,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, males.",false
wpr-15plus,national,IN,2023,christian,male,urban,66.2,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, males.",false
wpr-15plus,national,IN,2023,christian,male,rural,76.9,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, males.",false
wpr-15plus,national,IN,2023,christian,female,all,47.6,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, females.",false
wpr-15plus,national,IN,2023,christian,female,urban,34.3,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, females.",false
wpr-15plus,national,IN,2023,christian,female,rural,55.5,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, females.",false
wpr-15plus,national,IN,2023,sikh,all,all,52.8,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, both sexes.",false
wpr-15plus,national,IN,2023,sikh,all,urban,45.8,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, both sexes.",false
wpr-15plus,national,IN,2023,sikh,all,rural,55.2,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, both sexes.",false
wpr-15plus,national,IN,2023,sikh,male,all,75.3,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, males.",false
wpr-15plus,national,IN,2023,sikh,male,urban,71.7,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, males.",false
wpr-15plus,national,IN,2023,sikh,male,rural,76.4,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, males.",false
wpr-15plus,national,IN,2023,sikh,female,all,30.4,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, females.",false
wpr-15plus,national,IN,2023,sikh,female,urban,20.8,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, females.",false
wpr-15plus,national,IN,2023,sikh,female,rural,33.7,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, females.",false
wpr-15plus,national,IN,2023,all,all,all,58.2,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, both sexes.",false
wpr-15plus,national,IN,2023,all,all,urban,49.4,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, both sexes.",false
wpr-15plus,national,IN,2023,all,all,rural,62.1,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, both sexes.",false
wpr-15plus,national,IN,2023,all,male,all,76.3,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, males.",false
wpr-15plus,national,IN,2023,all,male,urban,72.3,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, males.",false
wpr-15plus,national,IN,2023,all,male,rural,78.1,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, males.",false
wpr-15plus,national,IN,2023,all,female,all,40.3,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural+urban, females.",false
wpr-15plus,national,IN,2023,all,female,urban,26.0,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), urban, females.",false
wpr-15plus,national,IN,2023,all,female,rural,46.5,population_age_15plus,,,,plfs,sources/plfs/annual/plfs-annual-report-2023-24.pdf,canonicalize-wpr-15plus-v2.0.0-20260610T011901Z,"PLFS 2023-24 Table 48 (page 396-400). Usual status (ps+ss), rural, females.",false
